FFT_analysis (Idc=6.5e-06) X,FFT_analysis (Idc=6.5e-06) YRe,FFT_analysis (Idc=6.5e-06) YReImag
763000000,-1.318153903287609e-07,4.71497604601911e-07
763500000,2.074174344243889e-07,-2.114595047671994e-07
764000000,-1.896018437736416e-07,-1.906313581384388e-07
764500000,1.467741864335827e-07,5.178198836097573e-08
765000000,-3.087970951201778e-07,6.082809975822347e-07
765500000,4.824342407161987e-07,5.843641732632465e-07
766000000,-7.011005748772624e-07,2.29837324612142e-07
766500000,6.785647374752124e-08,-4.188509968037408e-07
767000000,4.562796265473616e-07,3.357153476521176e-07
767500000,2.371487773140191e-07,-7.291129649666312e-07
768000000,7.463693194947438e-07,-7.834166851708861e-07
768500000,3.082933765284887e-07,5.835130208370258e-08
769000000,2.885716725888599e-08,3.023288124039589e-08
769500000,-8.218253999329596e-09,7.825807938557525e-08
770000000,3.089628417388883e-08,-3.236688503012107e-08
770500000,9.897031513077463e-08,1.513024546076176e-07
771000000,2.447631206662496e-07,2.630652958757511e-07
771500000,1.839919140537159e-07,-1.725501832332232e-07
772000000,-1.10088887800384e-07,1.408281277660505e-07
772500000,3.893780794348425e-08,9.006728293771424e-08
773000000,-4.048189507835524e-07,-3.997788544748104e-07
773500000,-1.959522306699795e-07,4.665656033949984e-08
774000000,-5.342800002699457e-08,1.567584564152667e-07
774500000,-2.86456859630291e-07,2.793309838332921e-07
775000000,1.793931327107822e-07,-5.886948854004949e-08
775500000,-9.727304301667143e-08,-9.885175875309236e-08
776000000,1.811623090851482e-07,1.032359363343101e-07
776500000,-4.771373269151528e-07,3.182700406695367e-07
777000000,1.50198348477025e-07,1.240887694576164e-06
777500000,-7.069322754408523e-07,-5.317550449112018e-07
778000000,4.883726373207862e-08,-3.32391265901225e-07
778500000,-1.322437971975783e-08,3.448960153673346e-07
779000000,3.890827375521139e-07,-4.134590448572224e-07
779500000,3.63596438795735e-08,-3.208881455874288e-07
780000000,2.36471401389018e-07,-1.69318664219277e-07
780500000,-6.020464499332399e-08,-1.175705597417736e-08
781000000,-7.631946883419485e-09,5.999141564072613e-08
781500000,6.173775556920016e-08,-4.70575810711011e-08
782000000,4.43863101100545e-08,6.143024412433863e-08
782500000,1.919476685088808e-07,3.510151144484419e-07
783000000,2.945993598309273e-07,4.228710001421663e-08
783500000,1.635327790158659e-07,1.054285368564632e-07
784000000,-5.436293919679467e-07,-4.34414349187799e-08
784500000,-2.199051719779968e-07,-4.747652507817305e-07
785000000,-1.061321200624166e-07,1.807975527720095e-08
785500000,-4.74752252057102e-08,3.221239869012675e-08
786000000,-1.92857031682822e-07,5.071753770387958e-08
786500000,9.757159257346253e-08,-8.871703697728148e-08
787000000,-3.319681230915957e-08,-2.313508393616317e-08
787500000,9.148212246681823e-08,5.496108913309506e-08
788000000,-3.762131307790601e-07,2.452436556534121e-07
788500000,-6.456559891241595e-07,1.236652962646777e-06
789000000,-1.51281556800573e-07,-5.900077304145048e-07
789500000,1.335737395428132e-07,-2.702218347274078e-07
790000000,-3.03838976666218e-07,3.027497276888658e-08
790500000,3.683454286517838e-07,1.521282051405983e-07
791000000,1.906557540716822e-07,-1.976249865386245e-07
791500000,1.033334051665625e-07,-3.649287141077797e-08
792000000,1.72975186392451e-08,-1.735310122432649e-07
792500000,-7.484789322508775e-08,4.568799827113381e-08
793000000,1.037933732521054e-07,3.681176228650317e-08
793500000,9.515284230588173e-08,9.123103709660744e-08
794000000,-4.90576365428514e-08,2.787371725096033e-07
794500000,3.006392631566235e-07,1.374132567467579e-07
795000000,1.508008115359019e-07,3.175811138664662e-07
795500000,-1.746093027682168e-07,1.097411320715502e-07
796000000,-4.547116986868205e-08,-3.33402130421902e-07
796500000,-1.090503869863657e-07,-1.114448233380704e-08
797000000,1.457217523564482e-09,3.09564143814846e-08
797500000,-2.324623028418554e-08,8.33684213593708e-08
798000000,1.781480440660648e-07,-1.766308781084857e-07
798500000,-1.511833172901435e-07,-7.671898898142936e-08
799000000,1.800305181125923e-08,4.831656562843496e-08
799500000,4.383289067748281e-08,1.00865930462283e-07
800000000,1.264789413202204e-05,-8.639419093448721e-06
800500000,8.052853528155842e-08,-2.190875912158184e-07
801000000,3.871187944648834e-08,-2.279838135154929e-07
801500000,-2.389177469968654e-07,-2.38330006777476e-07
802000000,2.914000913720542e-09,3.134026940187566e-07
802500000,2.657244433104763e-07,-2.68763918518458e-08
803000000,3.738842451455788e-08,5.505751132005978e-08
803500000,1.360555278095063e-07,-3.440328218829995e-07
804000000,-3.931032651604291e-07,-1.319261303494405e-07
804500000,2.24344451608906e-07,7.85068966140592e-08
805000000,3.484364486578556e-08,2.057882100356694e-07
805500000,-2.204303418895912e-07,9.414596519204805e-08
806000000,3.026380415386431e-07,3.274656620058577e-07
806500000,-1.666484965433903e-08,3.374916861651837e-07
807000000,-2.288967228296688e-07,8.726367939209926e-08
807500000,1.176029154405175e-07,-2.653376442469018e-07
808000000,-2.065989238094741e-08,-6.848365126843697e-08
808500000,1.008130027539702e-08,4.333410224015364e-08
809000000,-1.295850440541056e-07,3.232909136314752e-08
809500000,2.408233035937546e-07,-1.287273535573207e-07
810000000,-1.695092957763155e-07,-2.048491980077328e-07
810500000,-4.181444050147629e-08,-2.285036990681234e-09
811000000,2.454388888956431e-09,1.667417096368011e-07
811500000,-3.918365768713973e-07,2.855344493621019e-07
812000000,-1.49940517387387e-07,-1.048741465876154e-07
812500000,7.550287129207718e-08,-1.578260685146794e-07
813000000,-2.947554408977999e-08,-3.54228262186413e-07
813500000,-2.653092945375427e-07,2.715912613352172e-07
814000000,2.814795780392926e-07,1.366569272747339e-07
814500000,-9.956219965555072e-09,2.809929928065236e-08
815000000,3.094530493113437e-07,-3.447503554855807e-07
815500000,-1.807320720976507e-07,-4.010607778990971e-07
816000000,-2.465535968229799e-07,1.289075924169537e-06
816500000,5.956220161460593e-08,2.962749328536417e-07
817000000,-1.579429320891525e-07,-6.296812752262385e-08
817500000,2.191631137064673e-07,4.07880394882533e-07
818000000,-2.039164678466323e-08,3.227163338111989e-07
818500000,-1.818189344907226e-07,8.406095308763677e-08
819000000,1.506713913751576e-07,-1.334886817061466e-07
819500000,-7.600802477590662e-08,-1.396909928297103e-07
820000000,1.203192373912668e-07,4.316524667266445e-08
820500000,-3.4762222194935e-08,7.968018725407201e-08
821000000,4.636632008167332e-07,1.544404524612113e-07
821500000,-1.180858780720382e-07,-4.322850948298305e-07
822000000,6.669278216133506e-08,8.418228790345519e-08
822500000,-2.554808593561438e-07,3.558794735083196e-07
823000000,-4.770861313424624e-07,-2.599375507122934e-07
823500000,-1.880667029923703e-07,-7.499515569378176e-09
824000000,1.307922847000117e-07,-1.188282896964965e-07
824500000,1.319692813200937e-07,-2.33130220108726e-07
825000000,-3.374590422120846e-07,6.838734234365053e-08
825500000,3.326900071054222e-09,2.702872389036118e-07
826000000,-1.143686520810546e-07,-6.479448211582746e-08
826500000,3.602378980001769e-07,-1.525805634523826e-07
827000000,7.869124057619634e-08,-6.948202753536219e-07
827500000,2.433475646228926e-07,2.59032104539549e-07
828000000,-3.135359115024002e-07,1.477829779279805e-07
828500000,3.042573994700617e-08,3.070371682600425e-08
829000000,3.411718660335909e-08,2.52605342731849e-07
829500000,-6.843817624485746e-08,1.810179199906125e-07
830000000,-1.820811632033033e-07,9.07922368980028e-08
830500000,7.189310829347504e-08,5.599852171605855e-08
831000000,9.058477678046841e-10,-1.30491787713936e-07
831500000,1.383574053780353e-08,4.175816715993847e-08
832000000,4.769928674790309e-07,6.741903196039581e-08
832500000,3.433750564775984e-07,5.472688243767901e-07
833000000,2.135277452215662e-07,-4.90890541203446e-07
833500000,5.05017207173832e-08,1.435516437972278e-07
834000000,-4.232666110322722e-07,4.535726745975221e-08
834500000,-1.599320698669199e-07,-2.156628708703414e-07
835000000,-2.613950030466345e-07,-1.391821710784128e-07
835500000,2.374438131637148e-08,-1.26444128624261e-07
836000000,7.629412921473724e-09,1.14616757840147e-07
836500000,-2.495027018388859e-07,1.987295692969601e-08
837000000,-1.22193576193913e-07,1.637978533484855e-07
837500000,-4.812175063843341e-08,-1.094887393932243e-07
838000000,2.801286864884859e-07,-6.447757905465688e-08
838500000,4.9673081043989e-07,-6.940639580391925e-07
839000000,-1.11199768441619e-07,1.893369495215201e-07
839500000,-3.375738965810104e-07,-1.743748501951652e-07
840000000,-3.34223642857868e-07,2.138589458617493e-07
840500000,3.867825663376696e-08,3.075743411852825e-08
841000000,-2.250214011801122e-08,9.571225458840581e-08
841500000,-1.544970935458151e-07,5.850301465519869e-08
842000000,-2.452992833773463e-07,1.256130270429976e-07
842500000,-1.004778240721994e-07,9.572368186794415e-10
843000000,-4.874580158091906e-08,-1.229935909725667e-07
843500000,2.10767120816534e-07,-1.020938629693506e-07
844000000,-1.400675627085749e-07,8.037480690176706e-07
844500000,4.766399150012048e-07,-2.302101425080115e-07
845000000,-4.535240845270223e-08,1.612783565844628e-07
845500000,1.269299392592343e-07,7.639529346196214e-08
846000000,-8.399024439578944e-08,4.259999569710649e-08
846500000,-1.202793900697382e-07,-1.701162657363812e-07
847000000,-3.687188262014389e-08,-1.235826729489295e-07
847500000,1.234696806738878e-08,2.61730886223695e-08
848000000,6.416769942813666e-09,6.288436635834329e-07
848500000,-1.12031463846286e-07,2.371814547407965e-07
849000000,-1.033766808495931e-07,-1.362372211730233e-07
849500000,-3.992672436498729e-08,8.151968814593954e-08
850000000,7.877306082191746e-07,-5.425948456677717e-07
850500000,1.774430281104506e-08,2.608205248220067e-08
851000000,-2.55983429207159e-07,6.508399297690325e-08
851500000,8.186319755569774e-08,1.564683276837824e-08
852000000,5.740435634174721e-08,2.666731412653576e-07
852500000,-4.168510969232128e-08,8.961855449823571e-08
853000000,-1.695551513824175e-07,1.769966646528041e-08
853500000,-3.086676491768078e-07,-3.542142253176501e-08
854000000,-1.979347757249252e-07,1.613680429166575e-07
854500000,1.548014881897107e-08,-1.205379588591617e-07
855000000,2.704588265749371e-07,7.107744535428011e-08
855500000,-3.659208008117615e-07,5.823564698777401e-07
856000000,6.576108467679699e-07,1.374638066834831e-07
856500000,-8.69250656706217e-08,1.433198027317084e-07
857000000,-7.103170610654998e-08,-1.082962004037343e-07
857500000,-1.923005043235499e-07,7.960423689480648e-08
858000000,9.975061159444592e-08,-1.172087949137868e-07
858500000,-6.566866972515755e-08,-3.608868812922914e-08
859000000,1.274651662010294e-08,-1.242385536726345e-07
859500000,-3.760508825709541e-07,-1.238089003329988e-07
860000000,-6.108231161478487e-08,2.106597514253851e-07
860500000,-1.276871098854741e-07,-1.179478743089441e-07
861000000,1.461514888779899e-08,-5.025782640726319e-09
861500000,8.340097908171514e-07,-2.089028694683366e-07
862000000,-3.18917706973217e-08,-1.087595703847268e-07
862500000,-1.512228456189204e-07,-6.859960634862144e-08
863000000,-1.030503218736111e-07,-1.359052821874444e-07
863500000,9.482405978436008e-08,1.637327577819702e-07
864000000,-1.634278792180697e-07,5.198456311270535e-08
864500000,-1.131219434433603e-07,3.478210884736487e-08
865000000,-2.096643170495244e-07,-2.967070068579698e-07
865500000,-5.136972235529037e-07,2.238226240309299e-08
866000000,3.591182869048033e-07,-2.008760167207802e-07
866500000,2.511036301869744e-07,2.400323274441863e-07
867000000,-3.87767662448198e-07,2.273107039310679e-07
867500000,4.091783011321366e-07,4.898847988330494e-07
868000000,4.361725932242507e-07,6.754778069476413e-07
868500000,2.069321375209984e-08,4.212832501426018e-08
869000000,-2.138027476480554e-07,-1.496673132754585e-08
869500000,1.450843582341303e-07,8.13114513897451e-08
870000000,-7.317683139234315e-08,-8.084425469130456e-10
870500000,8.05176969265621e-09,1.177067492363952e-08
871000000,-3.733861671133816e-07,-3.170329769257135e-07
871500000,-2.142832563525454e-07,3.73484347710095e-07
872000000,-3.16342700322236e-08,-1.627946886932922e-07
872500000,-5.972839238471801e-08,-3.252351538617847e-08
873000000,7.408264327106659e-07,4.824927379260519e-08
873500000,3.853538708008318e-08,-8.348948417729097e-08
874000000,-1.098800584350689e-07,-5.376807180488346e-08
874500000,-3.562570043355906e-08,-9.710726101162521e-08
875000000,1.276036052113325e-07,1.213039879710888e-07
875500000,1.002087894531666e-07,-4.864428179127501e-08
876000000,-6.287327337441376e-08,-6.296760078610191e-08
876500000,-1.178944174366395e-07,-3.270848145371356e-07
877000000,-8.712980656129225e-07,-3.148685729045277e-07
877500000,3.838314378380788e-07,-1.222148834416054e-07
878000000,2.132131768325481e-07,2.661930098014155e-07
878500000,-1.955770349501709e-07,-1.041032751530906e-08
879000000,8.277083621828798e-08,5.256742092777964e-07
879500000,9.329544354642476e-08,8.854063450756972e-08
880000000,1.95154123210552e-07,4.778166011885915e-08
880500000,-9.103790485274459e-08,-3.699354498457189e-08
881000000,3.798799608559152e-08,1.914641297937521e-07
881500000,-5.355751767768392e-08,6.567460841439827e-08
882000000,-5.788377797321015e-08,5.679481874627013e-08
882500000,-2.250587557130406e-07,-4.678230359576474e-07
883000000,-3.772567796563056e-07,3.381459319162337e-07
883500000,-1.665326770281599e-07,-5.103987718984941e-08
884000000,-1.458990247184682e-06,2.503744627618007e-06
884500000,5.853497123689785e-07,2.21934320187888e-07
885000000,2.308777809597355e-08,-1.228023989701636e-07
885500000,-7.174066509355572e-08,7.509565209801557e-09
886000000,-1.080180889605156e-07,-7.800212861291442e-08
886500000,9.312114978131878e-08,2.358127858296593e-07
887000000,1.032706761721836e-07,-9.40743521668619e-08
887500000,-3.831753069632643e-08,4.67603132376335e-08
888000000,-5.181172018055786e-08,-2.439787382665151e-07
888500000,-1.445667434339362e-06,-4.650079103928076e-07
889000000,3.376660088669451e-07,-7.046571859190922e-08
889500000,1.796661503206968e-07,1.747672510540852e-07
890000000,2.69045200637731e-08,1.841068628616049e-08
890500000,-1.119119122971856e-07,2.642126925128328e-07
891000000,9.546701768564396e-08,4.931693652308928e-08
891500000,7.922741024540085e-08,1.160395189947629e-07
892000000,9.502020184844395e-10,6.082603216674777e-08
892500000,1.009402069212783e-08,1.866623988729724e-07
893000000,-7.146989797286439e-08,2.959871845058491e-08
893500000,-8.858420165248254e-08,-1.366591777260137e-08
894000000,1.477799160033897e-07,-4.151607328748558e-07
894500000,-5.289799132516668e-07,1.087946009890469e-07
895000000,-9.411467896020661e-08,-3.0434670927142e-08
895500000,2.286519217736718e-08,6.576034255839898e-08
896000000,4.469612194649518e-07,3.915093375556774e-07
896500000,2.85632160844231e-08,-5.014173698956142e-08
897000000,-1.599274731449793e-08,2.202036075111587e-08
897500000,-1.278009819418575e-07,1.684386570884821e-08
898000000,1.360498011824766e-07,3.560522666167151e-07
898500000,1.204007501888596e-07,-9.541312529965794e-08
899000000,4.573253139291347e-08,8.414935271756407e-08
899500000,-6.553750038745702e-08,-7.872021891322535e-08
900000000,-1.742158349617809e-05,5.421986713123438e-06
900500000,7.167846873123121e-08,9.835405598141562e-08
901000000,6.966708856042593e-08,1.072944486812566e-07
901500000,2.200292124729974e-07,1.661381540474261e-07
902000000,-3.393626490219304e-07,-1.170099143975851e-07
902500000,-1.917880593950202e-07,1.592268375905999e-07
903000000,-4.110753833103699e-08,-6.666379153915257e-10
903500000,1.596482718054138e-07,2.667208456643909e-07
904000000,1.608389717233959e-07,5.964754202396395e-08
904500000,-4.623344201828958e-07,2.175257980353637e-08
905000000,-2.843384731468709e-07,-2.437476193142524e-07
905500000,2.372664567545759e-07,-4.394723848583636e-07
906000000,-7.256764003576838e-07,-8.219827991882951e-08
906500000,-4.082592433366624e-07,-7.993516555080654e-08
907000000,-2.237192973790729e-07,-2.463978982242612e-07
907500000,1.560847894623597e-07,3.765322798699907e-07
908000000,8.17158215949209e-08,-1.247718982069437e-07
908500000,-2.494911310062112e-07,-6.276063851850956e-09
909000000,-3.180618557406383e-07,-2.058943408716519e-07
909500000,-6.50463788338405e-07,3.461253448286829e-07
910000000,4.628607072314642e-07,9.499420482123667e-08
910500000,-2.704452470635501e-07,2.892340860606373e-08
911000000,-4.933839808234743e-08,-6.334825802964232e-07
911500000,2.576076861229736e-06,1.235089116465229e-06
912000000,4.908400558828913e-07,-2.320626895298194e-07
912500000,2.180132112750416e-07,1.582908529153072e-07
913000000,2.612270511042017e-08,7.164913771878197e-08
913500000,7.7687245592973e-08,6.44801072549252e-08
914000000,6.954293446724201e-08,2.953801902831503e-08
914500000,8.27335927805349e-08,3.534650362110453e-08
915000000,4.579988333804956e-08,3.013478242939378e-07
915500000,1.708389395347214e-07,4.36156682330995e-07
916000000,-2.180394900879169e-06,-8.561759594574051e-07
916500000,-8.029089543513655e-08,-2.817423296039471e-07
917000000,3.899895723215345e-07,-2.160816936834039e-07
917500000,-5.130900536499811e-07,-2.456495554664345e-07
918000000,-2.731811158098403e-07,-1.849820779088277e-07
918500000,-8.421934352218752e-08,-3.101285672975846e-07
919000000,3.19087401915491e-08,1.960038883244212e-07
919500000,1.401792820819013e-07,5.794580660958157e-09
920000000,2.286993909554321e-08,-1.125650768012749e-07
920500000,-1.826125902578201e-07,-3.091559224748793e-07
921000000,-7.657884192657329e-07,-1.603236351896983e-07
921500000,3.013027848973408e-07,4.022556951570514e-07
922000000,-2.914128847363663e-07,-1.992314030863266e-07
922500000,2.694802088182283e-07,-6.64772891989014e-07
923000000,6.920940239752017e-07,1.297876306795859e-06
923500000,6.850939838026405e-07,9.112187658144268e-09
924000000,1.489504671469753e-07,1.482487321899302e-07
924500000,8.11342965747756e-08,-1.055956318891954e-08
925000000,-4.73686479912077e-08,7.525939571322242e-08
925500000,1.595382102053012e-07,4.305209339493787e-08
926000000,1.488987628164128e-07,1.037727289435147e-07
926500000,2.108652068051335e-08,1.869129113924445e-07
927000000,1.464315759799385e-08,6.668824805483129e-07
927500000,-1.845487408707308e-07,-5.126503900327606e-09
928000000,1.910001178269113e-07,-2.066660853347017e-07
928500000,4.088484303950987e-07,2.227611868921917e-08
929000000,-3.296519102178254e-07,-3.202135743915264e-07
929500000,-2.092140809593124e-07,-1.262237488445509e-07
930000000,2.735489549824311e-09,-2.586005135874922e-07
930500000,1.193652336330298e-07,7.281769899353378e-08
931000000,1.087674163932564e-07,-6.871306753703784e-09
931500000,-1.058425818407585e-07,-5.999398333328468e-08
932000000,-2.227804535316218e-07,-1.167229334139458e-06
932500000,-6.035440436219034e-07,-6.203715061223929e-07
933000000,-1.010054251527047e-07,5.517202301824255e-07
933500000,-1.4451338471867e-07,-4.030075536077452e-07
934000000,5.22553828409732e-07,-4.273618908505276e-07
934500000,-1.488510859902602e-07,7.300173063070284e-07
935000000,5.659803162764075e-07,3.372048101848446e-07
935500000,7.051491897787557e-08,1.213607049506412e-07
936000000,1.606755017649684e-07,5.344173254580464e-08
936500000,-6.938952810707262e-08,-1.155440147575448e-07
937000000,3.214433594429717e-08,2.248990195010926e-07
937500000,1.118776339111911e-07,1.194412883843882e-07
938000000,9.785420079075738e-08,1.656423650398351e-07
938500000,-2.043101634129971e-07,7.18844909210213e-07
939000000,-1.199398790725628e-07,1.003320966837834e-07
939500000,7.75614104038197e-08,-9.311293803292128e-08
940000000,3.638790724830866e-07,2.98522926979799e-07
940500000,-1.568554111951984e-07,-2.944295832253808e-07
941000000,-1.738649641720952e-07,-7.776913148375122e-08
941500000,1.159289511661747e-07,-2.069863828301366e-07
942000000,2.543930805224658e-07,1.623903826614225e-07
942500000,1.858227401303266e-07,-1.031068906495119e-07
943000000,-1.004351573469107e-07,8.788114528252251e-08
943500000,-2.614023810596884e-07,-2.244549111681452e-07
944000000,-9.333064313887651e-08,-7.309566581374137e-07
944500000,-5.58029163038951e-07,3.102380954098063e-07
945000000,6.63146814986672e-08,-4.752369353685446e-07
945500000,5.327734208392497e-07,-1.600240308972943e-07
946000000,-3.631072723595912e-07,1.465980897594674e-07
946500000,2.261197594299197e-07,4.56294731314052e-07
947000000,4.695559170417129e-08,6.235693196138698e-08
947500000,3.5594797407286e-07,1.523710219539812e-08
948000000,1.818641051869233e-07,-4.626987026772236e-07
948500000,-2.076098132515514e-07,1.752985370273796e-07
949000000,5.094890194390398e-08,1.371042052471081e-07
949500000,8.528473477643617e-08,2.88625562500402e-07
950000000,-4.256364843841339e-07,5.433977643644153e-07
950500000,-1.3127668809463e-07,1.985184841380927e-07
951000000,1.073128371535108e-07,5.232038232199493e-09
951500000,2.168221610694795e-07,4.279698787845502e-07
952000000,-1.152179112049987e-07,-7.799254195991347e-07
952500000,-2.287356875852737e-07,-3.542322308054962e-08
953000000,1.535669990317912e-07,-8.684801863449533e-08
953500000,1.674139081030923e-07,3.145719979495662e-07
954000000,3.919995802358893e-07,-7.309245573185543e-08
954500000,-2.558713322081377e-07,7.329706376963196e-08
955000000,-2.485931619048173e-07,-2.191454921379433e-07
955500000,3.154299616951544e-07,-6.362377121119065e-07
956000000,-8.9134320073468e-07,-1.487001582863203e-07
956500000,2.238429727041584e-07,-4.028652588002963e-07
957000000,4.350696118283064e-07,-8.030059759702979e-09
957500000,-1.678246147633204e-07,-1.77886945601414e-07
958000000,-1.375411061220498e-07,4.568035438655063e-07
958500000,8.015157374628209e-08,-4.625396189362183e-08
959000000,3.551781565917695e-07,1.423809722030009e-07
959500000,4.706842988319925e-07,-2.682214940642173e-07
960000000,-4.648050585088303e-07,1.918647443384995e-07
960500000,2.419424411562536e-07,1.789864633960677e-07
961000000,1.680506100397471e-08,4.275961488764525e-07
961500000,-4.976396107885928e-07,3.669904972886398e-07
962000000,-1.103190662878078e-07,1.135917947531599e-07
962500000,8.576663531753524e-08,6.269748553412372e-08
963000000,2.720670759497395e-09,4.634993458405259e-07
963500000,1.890729264110673e-07,-2.044387377207938e-08
964000000,-3.287024816636401e-07,-1.654373242610287e-07
964500000,1.282229553161645e-07,-4.275906729902889e-08
965000000,-6.387568311950457e-08,4.253609274377978e-07
965500000,6.816399301395643e-07,3.033029887346923e-07
966000000,-4.751778837427226e-07,3.207214714105671e-07
966500000,-1.756796133871998e-07,-2.8358089742634e-07
967000000,4.341327515433832e-07,-1.934735005876298e-07
967500000,-4.300776288683875e-07,-6.468564355374787e-07
968000000,7.735660246979237e-07,-8.504535796425323e-07
968500000,1.943014623894445e-07,5.70237829418491e-08
969000000,-7.839916047761338e-10,-1.795321041532072e-07
969500000,-2.312062469572957e-07,1.336515260055025e-07
970000000,9.442947833901572e-08,-1.222163064457615e-07
970500000,2.214594212621581e-07,2.092125107962026e-07
971000000,6.12266601415211e-07,-8.139795027722473e-08
971500000,-2.331721912863484e-07,-3.123760971351787e-07
972000000,4.394480679167574e-08,1.633286073627162e-08
972500000,5.234618277675582e-08,2.643877377323031e-07
973000000,-3.94396206658188e-07,3.060903488452559e-07
973500000,-1.988103438932186e-07,6.540081953177369e-08
974000000,-3.784155619701774e-09,7.04024116327918e-08
974500000,-2.488542842837427e-07,2.915460171526336e-07
975000000,9.291035288375771e-08,1.953054886126972e-07
975500000,-7.868408403897069e-08,-9.52625025175152e-08
976000000,1.453545971836133e-07,3.731564147237199e-08
976500000,-2.650184512919594e-07,3.267170487820583e-07
977000000,6.896783701420376e-07,8.878697725998877e-07
977500000,-5.709651230139622e-07,-7.328279998457677e-08
978000000,-4.628180850218154e-08,-2.521907792071152e-07
978500000,1.003203035614411e-07,1.356843039468784e-07
979000000,-9.114492565481913e-08,-6.82028871954892e-07
979500000,1.040122939721298e-07,-2.258916032581367e-07
980000000,1.092044592826967e-07,-8.43737799621379e-08
980500000,6.354296070680547e-08,-8.795091486958464e-08
981000000,-2.73399856148149e-07,-3.305903464505545e-08
981500000,7.245517127951311e-08,-1.483063506978019e-07
982000000,1.259646555044806e-07,5.182557778384424e-08
982500000,7.013829106065158e-07,2.404278726464011e-07
983000000,-4.216104290200475e-08,-4.931723642408375e-07
983500000,1.781623515243687e-07,-3.181361132952818e-08
984000000,-4.571599203528669e-07,1.003607087471754e-07
984500000,-3.397286156274727e-07,1.706563736988534e-07
985000000,-5.439781752968968e-08,6.072498041839064e-08
985500000,-1.348073488908618e-08,-1.232926513102508e-09
986000000,-1.744177073395362e-07,3.674802159154582e-08
986500000,-8.893828878490463e-08,1.995384377967614e-07
987000000,3.666076164065662e-09,-3.603712821130715e-08
987500000,-1.232040594074783e-09,5.712862000483378e-08
988000000,-3.061358089669038e-07,1.433799345993506e-07
988500000,1.736635858159091e-07,1.259169399553371e-06
989000000,-2.619973803625768e-07,-1.885564607709782e-07
989500000,-3.955437472430094e-08,-1.058242159869399e-07
990000000,-1.823723060941415e-07,6.878793746398165e-08
990500000,2.173788808254557e-07,-3.604782587281745e-07
991000000,1.442769375445502e-07,-1.66603715607207e-07
991500000,4.309575251583036e-08,3.68757951899581e-08
992000000,3.112153199436318e-08,-2.238988008220171e-08
992500000,-2.123034406024705e-07,-8.659489897874227e-08
993000000,1.364314549783588e-07,-1.359928347441872e-07
993500000,1.757707020869927e-07,4.130096575905357e-08
994000000,3.375152519795454e-07,4.506322814907162e-07
994500000,2.422455689766112e-07,-3.963002336994357e-07
995000000,1.580273809173638e-07,3.687755496478053e-08
995500000,-1.046104832512617e-07,-3.350171814322415e-08
996000000,-3.074486379597427e-07,1.263933212879301e-07
996500000,4.537125781928499e-09,-4.756923178479179e-09
997000000,-4.078103694449539e-08,-4.797680341007171e-08
997500000,-2.658373881720883e-08,-1.474273800970759e-07
998000000,-2.65602303279676e-07,-7.023384364662003e-08
998500000,9.141298693889145e-08,1.172076483747924e-07
999000000,-8.532257713252179e-08,3.367886625072846e-08
999500000,4.308072284118087e-08,-1.422163603205588e-07
1000000000,1.169825676688758e-05,-9.639967533931645e-06
1000500000,5.652679164559093e-08,-1.75020908048532e-08
1001000000,-7.462531320204149e-08,2.143290840614589e-08
1001500000,-2.065709823897342e-07,-1.355919382725609e-07
1002000000,1.056859177145973e-07,-2.654610947927549e-09
1002500000,2.035859533359752e-07,-4.172298496202512e-08
1003000000,-3.445989351923588e-08,4.997319369184335e-08
1003500000,-6.523316791575102e-08,-1.675151585824974e-07
1004000000,-5.642095124622427e-07,-1.501155391364771e-07
1004500000,2.365428807676106e-07,-3.15555569321019e-08
1005000000,1.674091745063078e-07,1.445794897710221e-07
1005500000,5.277803694058454e-08,5.046060839782048e-07
1006000000,4.833263633693279e-07,-1.814695063808124e-07
1006500000,5.570459720858419e-08,1.037086308875816e-07
1007000000,-7.657398717455303e-08,-3.497853240585418e-08
1007500000,-1.87482335814648e-07,2.533525234697849e-08
1008000000,1.196018385338024e-07,-7.888169805436987e-09
1008500000,-2.829494380830641e-08,3.76027831419568e-08
1009000000,-1.914818163876239e-08,-1.623892749550759e-07
1009500000,-2.87882193647268e-07,-2.684045909846446e-07
1010000000,2.487084089717678e-08,2.090186787446853e-07
1010500000,-1.498961337314009e-07,-1.39298442698893e-08
1011000000,9.757115197937712e-08,-1.499045458780574e-07
1011500000,6.094073870948606e-08,3.280570268066371e-07
1012000000,-4.345900832537386e-08,3.008989137579337e-09
1012500000,-9.17548014769773e-08,9.808897376826369e-08
1013000000,-1.262346687275688e-07,-2.434146388370529e-07
1013500000,2.643455321165965e-08,1.158033792918875e-07
1014000000,1.58184682229239e-07,-2.45529543337831e-08
1014500000,-4.387824124909011e-08,6.016433397423603e-08
1015000000,-1.043883167032239e-08,-2.075052704344406e-07
1015500000,-4.872197198456435e-07,-2.979491101161672e-07
1016000000,-1.561460548813696e-07,1.203694333354162e-06
1016500000,2.272561384038299e-07,2.150051407051967e-07
1017000000,-8.622088384315445e-08,4.069906672956702e-07
1017500000,5.102465815093985e-07,-4.068765613373723e-09
1018000000,7.532377589081899e-08,8.064589907278686e-08
1018500000,2.594716160387242e-08,2.751422444805902e-08
1019000000,-8.2555391285093e-08,4.105283805086855e-08
1019500000,8.949683940481157e-08,7.763486121349316e-08
1020000000,1.240092334352386e-07,-4.846077673482601e-08
