6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,2.7940569251327757853e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,
6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0493225683040462471e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,5.839077427609911251e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,
3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.4312356898076947396e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,2.8942944255983338791e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,
3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,2.7006367762030020595e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.4022130940481788865e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,
3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,5.9753346290579534991e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,7.1957489030175069347e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.4319482007115599023e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.099205557684680153e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,
6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.5038453885806683962e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,2.4801645758457030204e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.03269236773183288e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,2.1751621601010805748e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0658873495630239696e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.344555422161282345e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.2623070440737441888e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,
3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.7290126421828602084e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,4.3038417418783722065e-06,6.0000000000000018461e-06,3.0646854060270409579e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,5.9184323929021465549e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,2.889683292718404644e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0778399163234937612e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,5.9297305371362201321e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,4.1643102643887348153e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0621944311871425883e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,
3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,7.5218738428385453746e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.262518272428712143e-06,3.0000000000000017701e-06,3.6065416789978970317e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,2.813099466612474892e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,1.6769851841722859029e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.4598756200366306272e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.2761478979907180402e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.9012410486084498671e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.8367519070308163067e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,
6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.9488698793385169061e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,5.0668881882564278582e-06,3.0000000000000017701e-06,6.3819091852956793078e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.6030792115999105995e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0014778051865826265e-06,2.8182565985042574335e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.6502603474966737154e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,7.0474361824800921614e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.3513737499872112251e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,
6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.4306075948568119888e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.6082461228045972798e-06,6.0000000000000018461e-06,5.6824091516884207969e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,2.7837801902358350005e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.3704451146223717709e-06,1.3105233857523943882e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0000000000000018461e-06,6.0363917570963609936e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.4258955476172317823e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,5.2140809536502845809e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,3.0000000000000017701e-06,3.0000000000000017701e-06,6.0000000000000018461e-06,
