0,000000
62,011111
0,000000
62,011111
61,101111
47,111101
62,011111
29,101110
62,011111
13,101100
1,100000
6,011000
53,101011
59,110111
62,011111
45,101101
1,100000
20,001010
5,101000
34,010001
8,000100
28,001110
24,000110
53,101011
38,011001
60,001111
20,001010
5,101000
3,110000
28,001110
2,010000
35,110001
1,100000
36,001001
56,000111
16,000010
2,010000
21,101010
8,000100
0,000000
39,111001
27,110110
48,000011
32,000001
26,010110
60,001111
0,000000
37,101001
11,110100
24,000110
12,001100
56,000111
1,100000
9,100100
28,001110
9,100100
43,110101
49,100011
42,010101
42,010101
0,000000
54,011011
47,111101
40,000101
58,010111
47,111101
57,100111
26,010110
28,001110
62,011111
19,110010
59,110111
35,110001
29,101110
59,110111
45,101101
44,001101
1,100000
20,001010
32,000001
43,110101
0,000000
22,011010
25,100110
31,111110
15,111100
55,111011
53,101011
27,110110
39,111001
51,110011
0,000000
60,001111
4,001000
0,000000
25,100110
30,011110
22,011010
5,101000
9,100100
22,011010
48,000011
40,000101
43,110101
19,110010
40,000101
36,001001
30,011110
34,010001
36,001001
0,000000
62,011111
53,101011
61,101111
41,100101
12,001100
61,101111
7,111000
2,010000
61,101111
0,000000
5,101000
55,111011
29,101110
0,000000
28,001110
26,010110
0,000000
12,001100
59,110111
60,001111
4,001000
31,111110
51,110011
5,101000
1,100000
62,011111
13,101100
39,111001
0,000000
6,011000
57,100111
46,011101
9,100100
0,000000
10,010100
38,011001
56,000111
24,000110
51,110011
41,100101
6,011000
38,011001
13,101100
25,100110
19,110010
0,000000
57,100111
23,111010
45,101101
13,101100
0,000000
3,110000
28,001110
4,001000
24,000110
56,000111
5,101000
14,011100
40,000101
26,010110
51,110011
55,111011
41,100101
48,000011
4,001000
4,001000
24,000110
42,010101
62,011111
8,000100
6,011000
33,100001
22,011010
4,001000
27,110110
36,001001
61,101111
0,000000
40,000101
33,100001
27,110110
27,110110
19,110010
43,110101
62,011111
61,101111
0,000000
4,001000
18,010010
2,010000
39,111001
2,010000
23,111010
27,110110
60,001111
25,100110
42,010101
62,011111
45,101101
2,010000
46,011101
21,101010
54,011011
47,111101
9,100100
51,110011
17,100010
36,001001
3,110000
21,101010
11,110100
52,001011
62,011111
43,110101
30,011110
42,010101
21,101010
27,110110
20,001010
19,110010
23,111010
39,111001
15,111100
17,100010
11,110100
36,001001
36,001001
26,010110
42,010101
0,000000
58,010111
49,100011
48,000011
1,100000
0,000000
2,010000
4,001000
38,011001
10,010100
4,001000
25,100110
20,001010
60,001111
30,011110
17,100010
11,110100
16,000010
60,001111
52,001011
27,110110
27,110110
2,010000
53,101011
48,000011
12,001100
48,000011
46,011101
46,011101
62,011111
7,111000
6,011000
56,000111
60,001111
28,001110
39,111001
58,010111
35,110001
37,101001
56,000111
19,110010
0,000000
5,101000
45,101101
7,111000
6,011000
49,100011
38,011001
39,111001
52,001011
0,000000
11,110100
32,000001
1,100000
33,100001
36,001001
5,101000
44,001101
11,110100
61,101111
59,110111
61,101111
56,000111
44,001101
17,100010
57,100111
61,101111
1,100000
58,010111
3,110000
37,101001
33,100001
6,011000
36,001001
10,010100
0,000000
12,001100
57,100111
21,101010
51,110011
57,100111
16,000010
45,101101
45,101101
2,010000
49,100011
13,101100
48,000011
29,101110
32,000001
38,011001
62,011111
52,001011
56,000111
3,110000
41,100101
4,001000
58,010111
58,010111
42,010101
48,000011
41,100101
51,110011
54,011011
0,000000
43,110101
30,011110
42,010101
59,110111
1,100000
29,101110
10,010100
26,010110
43,110101
17,100010
42,010101
6,011000
23,111010
16,000010
4,001000
20,001010
29,101110
34,010001
44,001101
4,001000
16,000010
57,100111
24,000110
48,000011
20,001010
22,011010
43,110101
13,101100
38,011001
8,000100
16,000010
44,001101
9,100100
60,001111
54,011011
32,000001
30,011110
35,110001
57,100111
8,000100
62,011111
48,000011
14,011100
0,000000
53,101011
6,011000
37,101001
46,011101
5,101000
2,010000
17,100010
61,101111
2,010000
2,010000
10,010100
0,000000
8,000100
44,001101
52,001011
58,010111
43,110101
26,010110
31,111110
57,100111
60,001111
54,011011
62,011111
53,101011
61,101111
41,100101
40,000101
40,000101
0,000000
31,111110
5,101000
50,010011
29,101110
61,101111
4,001000
3,110000
60,001111
10,010100
17,100010
9,100100
47,111101
50,010011
62,011111
59,110111
50,010011
37,101001
46,011101
13,101100
12,001100
39,111001
16,000010
0,000000
5,101000
52,001011
42,010101
0,000000
56,000111
5,101000
4,001000
59,110111
7,111000
45,101101
50,010011
1,100000
11,110100
27,110110
13,101100
7,111000
19,110010
8,000100
22,011010
0,000000
41,100101
36,001001
12,001100
55,111011
28,001110
23,111010
59,110111
53,101011
18,010010
43,110101
29,101110
47,111101
62,011111
4,001000
48,000011
23,111010
17,100010
56,000111
5,101000
37,101001
30,011110
12,001100
4,001000
29,101110
15,111100
10,010100
27,110110
12,001100
33,100001
2,010000
18,010010
21,101010
46,011101
1,100000
25,100110
59,110111
39,111001
56,000111
51,110011
0,000000
51,110011
8,000100
51,110011
5,101000
18,010010
55,111011
22,011010
28,001110
17,100010
2,010000
19,110010
54,011011
34,010001
9,100100
0,000000
44,001101
52,001011
1,100000
54,011011
22,011010
43,110101
53,101011
3,110000
15,111100
8,000100
37,101001
5,101000
33,100001
45,101101
50,010011
22,011010
63,111111
52,001011
61,101111
58,010111
25,100110
7,111000
34,010001
40,000101
32,000001
37,101001
12,001100
5,101000
11,110100
60,001111
53,101011
48,000011
41,100101
0,000000
55,111011
47,111101
54,011011
8,000100
24,000110
33,100001
5,101000
52,001011
4,001000
8,000100
24,000110
61,101111
37,101001
36,001001
47,111101
55,111011
61,101111
57,100111
58,010111
38,011001
38,011001
10,010100
4,001000
13,101100
59,110111
1,100000
0,000000
19,110010
15,111100
56,000111
30,011110
18,010010
37,101001
38,011001
46,011101
37,101001
3,110000
44,001101
57,100111
2,010000
59,110111
0,000000
33,100001
26,010110
25,100110
44,001101
59,110111
26,010110
32,000001
27,110110
5,101000
18,010010
20,001010
31,111110
31,111110
24,000110
14,011100
31,111110
48,000011
32,000001
60,001111
49,100011
15,111100
56,000111
8,000100
47,111101
27,110110
46,011101
32,000001
6,011000
0,000000
6,011000
59,110111
21,101010
50,010011
40,000101
9,100100
8,000100
58,010111
5,101000
62,011111
32,000001
15,111100
20,001010
8,000100
58,010111
58,010111
21,101010
0,000000
3,110000
2,010000
40,000101
13,101100
28,001110
0,000000
19,110010
27,110110
1,100000
61,101111
22,011010
13,101100
16,000010
33,100001
6,011000
48,000011
11,110100
9,100100
19,110010
7,111000
59,110111
35,110001
54,011011
24,000110
9,100100
7,111000
4,001000
8,000100
45,101101
24,000110
24,000110
45,101101
4,001000
33,100001
56,000111
58,010111
8,000100
7,111000
4,001000
52,001011
47,111101
16,000010
18,010010
21,101010
63,111111
0,000000
44,001101
13,101100
54,011011
1,100000
3,110000
59,110111
24,000110
13,101100
63,111111
32,000001
4,001000
6,011000
46,011101
27,110110
31,111110
29,101110
63,111111
43,110101
62,011111
54,011011
33,100001
52,001011
20,001010
45,101101
7,111000
60,001111
51,110011
30,011110
9,100100
12,001100
0,000000
6,011000
24,000110
62,011111
59,110111
9,100100
12,001100
61,101111
23,111010
25,100110
7,111000
1,100000
43,110101
47,111101
58,010111
42,010101
51,110011
50,010011
28,001110
61,101111
59,110111
61,101111
26,010110
12,001100
0,000000
60,001111
22,011010
54,011011
60,001111
0,000000
11,110100
16,000010
30,011110
27,110110
1,100000
56,000111
0,000000
63,111111
45,101101
0,000000
10,010100
3,110000
56,000111
24,000110
28,001110
42,010101
58,010111
35,110001
40,000101
35,110001
59,110111
49,100011
60,001111
13,101100
41,100101
18,010010
18,010010
2,010000
31,111110
63,111111
32,000001
0,000000
25,100110
49,100011
9,100100
59,110111
33,100001
22,011010
51,110011
26,010110
62,011111
16,000010
10,010100
49,100011
29,101110
26,010110
2,010000
17,100010
45,101101
46,011101
16,000010
20,001010
57,100111
61,101111
1,100000
39,111001
37,101001
20,001010
52,001011
18,010010
0,000000
15,111100
3,110000
35,110001
59,110111
37,101001
13,101100
10,010100
0,000000
50,010011
25,100110
62,011111
0,000000
35,110001
41,100101
9,100100
0,000000
57,100111
34,010001
39,111001
0,000000
11,110100
18,010010
42,010101
20,001010
8,000100
21,101010
11,110100
0,000000
50,010011
59,110111
47,111101
39,111001
49,100011
21,101010
9,100100
58,010111
58,010111
54,011011
29,101110
27,110110
4,001000
50,010011
17,100010
42,010101
52,001011
8,000100
43,110101
29,101110
42,010101
22,011010
12,001100
30,011110
37,101001
26,010110
55,111011
12,001100
16,000010
35,110001
21,101010
46,011101
15,111100
30,011110
61,101111
21,101010
34,010001
33,100001
24,000110
0,000000
62,011111
35,110001
50,010011
25,100110
58,010111
58,010111
40,000101
28,001110
25,100110
46,011101
8,000100
23,111010
50,010011
51,110011
31,111110
12,001100
52,001011
13,101100
5,101000
18,010010
37,101001
0,000000
0,000000
56,000111
60,001111
29,101110
35,110001
8,000100
32,000001
62,011111
57,100111
42,010101
43,110101
33,100001
62,011111
5,101000
28,001110
16,000010
23,111010
55,111011
51,110011
27,110110
45,101101
8,000100
16,000010
29,101110
21,101010
15,111100
48,000011
26,010110
61,101111
44,001101
58,010111
59,110111
1,100000
18,010010
50,010011
33,100001
6,011000
31,111110
24,000110
0,000000
45,101101
27,110110
53,101011
32,000001
55,111011
34,010001
27,110110
51,110011
34,010001
42,010101
24,000110
2,010000
26,010110
50,010011
62,011111
35,110001
7,111000
1,100000
40,000101
52,001011
14,011100
46,011101
36,001001
26,010110
40,000101
53,101011
38,011001
63,111111
34,010001
7,111000
14,011100
29,101110
25,100110
31,111110
4,001000
3,110000
40,000101
28,001110
12,001100
40,000101
11,110100
62,011111
62,011111
14,011100
12,001100
7,111000
2,010000
4,001000
21,101010
14,011100
42,010101
53,101011
55,111011
15,111100
4,001000
28,001110
46,011101
46,011101
25,100110
26,010110
4,001000
50,010011
62,011111
15,111100
35,110001
38,011001
9,100100
29,101110
17,100010
43,110101
62,011111
62,011111
10,010100
34,010001
29,101110
13,101100
55,111011
25,100110
43,110101
49,100011
33,100001
20,001010
62,011111
9,100100
10,010100
62,011111
14,011100
0,000000
58,010111
17,100010
1,100000
57,100111
20,001010
59,110111
62,011111
1,100000
44,001101
39,111001
17,100010
18,010010
57,100111
6,011000
35,110001
2,010000
11,110100
14,011100
13,101100
42,010101
61,101111
62,011111
41,100101
29,101110
45,101101
40,000101
39,111001
30,011110
11,110100
0,000000
29,101110
62,011111
4,001000
20,001010
50,010011
15,111100
41,100101
52,001011
13,101100
24,000110
59,110111
57,100111
8,000100
18,010010
41,100101
19,110010
36,001001
32,000001
51,110011
42,010101
1,100000
29,101110
16,000010
56,000111
62,011111
21,101010
0,000000
60,001111
50,010011
29,101110
0,000000
18,010010
46,011101
2,010000
14,011100
28,001110
48,000011
30,011110
42,010101
1,100000
27,110110
9,100100
15,111100
1,100000
51,110011
44,001101
62,011111
45,101101
37,101001
20,001010
62,011111
14,011100
2,010000
27,110110
33,100001
62,011111
63,111111
3,110000
52,001011
57,100111
28,001110
40,000101
53,101011
33,100001
38,011001
42,010101
52,001011
22,011010
62,011111
24,000110
39,111001
8,000100
49,100011
49,100011
25,100110
19,110010
0,000000
51,110011
61,101111
43,110101
24,000110
10,010100
54,011011
58,010111
45,101101
44,001101
24,000110
44,001101
62,011111
62,011111
40,000101
21,101010
60,001111
0,000000
6,011000
46,011101
9,100100
21,101010
0,000000
8,000100
62,011111
53,101011
16,000010
39,111001
42,010101
35,110001
54,011011
51,110011
21,101010
51,110011
56,000111
19,110010
51,110011
19,110010
0,000000
20,001010
17,100010
22,011010
59,110111
30,011110
54,011011
59,110111
60,001111
6,011000
62,011111
42,010101
29,101110
1,100000
41,100101
36,001001
60,001111
62,011111
44,001101
32,000001
47,111101
18,010010
43,110101
56,000111
61,101111
19,110010
0,000000
32,000001
17,100010
45,101101
52,001011
1,100000
59,110111
50,010011
14,011100
62,011111
14,011100
50,010011
9,100100
28,001110
31,111110
24,000110
54,011011
21,101010
46,011101
61,101111
43,110101
11,110100
57,100111
21,101010
62,011111
32,000001
9,100100
1,100000
42,010101
32,000001
32,000001
10,010100
29,101110
41,100101
8,000100
62,011111
0,000000
62,011111
27,110110
22,011010
41,100101
51,110011
25,100110
52,001011
52,001011
52,001011
2,010000
62,011111
10,010100
51,110011
41,100101
42,010101
51,110011
62,011111
9,100100
0,000000
59,110111
10,010100
61,101111
21,101010
53,101011
51,110011
60,001111
61,101111
42,010101
62,011111
0,000000
42,010101
40,000101
40,000101
55,111011
0,000000
62,011111
62,011111
62,011111
32,000001
53,101011
22,011010
0,000000
52,001011
0,000000
10,010100
11,110100
51,110011
61,101111
0,000000
1,100000
32,000001
52,001011
62,011111
41,100101
21,101010
30,011110
62,011111
58,010111
20,001010
0,000000
51,110011
32,000001
31,111110
62,011111
31,111110
40,000101
21,101010
10,010100
41,100101
23,111010
9,100100
41,100101
63,111111
44,001101
52,001011
0,000000
21,101010
0,000000
62,011111
10,010100
20,001010
41,100101
12,001100
21,101010
21,101010
62,011111
22,011010
52,001011
62,011111
10,010100
11,110100
4,001000
54,011011
20,001010
30,011110
40,000101
10,010100
20,001010
45,101101
10,010100
62,011111
41,100101
34,010001
9,100100
53,101011
10,010100
51,110011
42,010101
8,000100
10,010100
54,011011
42,010101
52,001011
51,110011
41,100101
30,011110
53,101011
62,011111
11,110100
11,110100
10,010100
62,011111
12,001100
53,101011
41,100101
1,100000
21,101010
22,011010
33,100001
53,101011
31,111110
61,101111
29,101110
16,000010
21,101010
51,110011
0,000000
62,011111
43,110101
53,101011
2,010000
1,100000
21,101010
21,101010
20,001010
53,101011
50,010011
62,011111
10,010100
32,000001
21,101010
20,001010
11,110100
61,101111
54,011011
28,001110
54,011011
62,011111
30,011110
9,100100
21,101010
19,110010
0,000000
20,001010
20,001010
52,001011
41,100101
51,110011
20,001010
22,011010
62,011111
30,011110
31,111110
62,011111
10,010100
12,001100
61,101111
42,010101
43,110101
42,010101
61,101111
41,100101
53,101011
1,100000
21,101010
0,000000
62,011111
31,111110
62,011111
21,101010
11,110100
13,101100
62,011111
0,000000
12,001100
1,100000
59,110111
29,101110
63,111111
0,000000
52,001011
61,101111
5,101000
0,000000
61,101111
28,001110
31,111110
2,010000
26,010110
19,110010
35,110001
40,000101
51,110011
0,000000
53,101011
49,100011
62,011111
42,010101
31,111110
42,010101
41,100101
30,011110
0,000000
62,011111
7,111000
35,110001
36,001001
55,111011
62,011111
61,101111
19,110010
60,001111
20,001010
5,101000
30,011110
42,010101
32,000001
52,001011
31,111110
34,010001
43,110101
41,100101
10,010100
19,110010
37,101001
44,001101
47,111101
17,100010
61,101111
34,010001
21,101010
62,011111
0,000000
31,111110
46,011101
29,101110
32,000001
20,001010
39,111001
49,100011
57,100111
61,101111
49,100011
52,001011
61,101111
11,110100
51,110011
50,010011
38,011001
20,001010
39,111001
11,110100
49,100011
53,101011
8,000100
44,001101
11,110100
3,110000
30,011110
42,010101
18,010010
41,100101
55,111011
42,010101
42,010101
61,101111
42,010101
9,100100
52,001011
8,000100
61,101111
7,111000
38,011001
34,010001
13,101100
24,000110
27,110110
59,110111
22,011010
32,000001
31,111110
10,010100
25,100110
60,001111
1,100000
59,110111
15,111100
11,110100
31,111110
0,000000
50,010011
14,011100
55,111011
19,110010
51,110011
4,001000
2,010000
62,011111
57,100111
6,011000
21,101010
8,000100
54,011011
9,100100
16,000010
40,000101
18,010010
13,101100
50,010011
9,100100
61,101111
18,010010
53,101011
11,110100
0,000000
1,100000
39,111001
13,101100
20,001010
25,100110
61,101111
57,100111
1,100000
18,010010
10,010100
2,010000
14,011100
37,101001
48,000011
16,000010
9,100100
41,100101
49,100011
57,100111
45,101101
53,101011
34,010001
14,011100
7,111000
14,011100
54,011011
31,111110
44,001101
61,101111
62,011111
10,010100
29,101110
0,000000
28,001110
34,010001
27,110110
46,011101
0,000000
45,101101
38,011001
62,011111
36,001001
9,100100
42,010101
32,000001
41,100101
62,011111
58,010111
61,101111
40,000101
1,100000
54,011011
12,001100
19,110010
40,000101
51,110011
49,100011
61,101111
55,111011
45,101101
1,100000
6,011000
26,010110
32,000001
24,000110
43,110101
3,110000
51,110011
41,100101
52,001011
49,100011
40,000101
41,100101
29,101110
49,100011
11,110100
10,010100
11,110100
55,111011
41,100101
9,100100
58,010111
21,101010
45,101101
1,100000
1,100000
40,000101
62,011111
16,000010
56,000111
58,010111
59,110111
6,011000
20,001010
44,001101
9,100100
0,000000
27,110110
37,101001
33,100001
6,011000
28,001110
37,101001
44,001101
37,101001
62,011111
46,011101
61,101111
3,110000
31,111110
61,101111
16,000010
24,000110
27,110110
62,011111
38,011001
20,001010
6,011000
40,000101
36,001001
17,100010
7,111000
21,101010
3,110000
44,001101
21,101010
8,000100
38,011001
48,000011
30,011110
21,101010
50,010011
3,110000
40,000101
34,010001
30,011110
36,001001
18,010010
10,010100
60,001111
6,011000
56,000111
54,011011
2,010000
29,101110
57,100111
22,011010
11,110100
62,011111
29,101110
43,110101
56,000111
53,101011
30,011110
27,110110
55,111011
40,000101
61,101111
51,110011
57,100111
22,011010
4,001000
48,000011
58,010111
26,010110
2,010000
43,110101
62,011111
57,100111
31,111110
35,110001
8,000100
49,100011
38,011001
48,000011
61,101111
0,000000
24,000110
2,010000
50,010011
30,011110
29,101110
10,010100
14,011100
44,001101
55,111011
14,011100
26,010110
19,110010
14,011100
49,100011
20,001010
60,001111
61,101111
25,100110
21,101010
0,000000
26,010110
5,101000
34,010001
8,000100
59,110111
2,010000
33,100001
62,011111
27,110110
55,111011
52,001011
3,110000
51,110011
31,111110
18,010010
56,000111
57,100111
62,011111
39,111001
4,001000
57,100111
50,010011
61,101111
57,100111
29,101110
0,000000
8,000100
1,100000
15,111100
17,100010
1,100000
0,000000
54,011011
33,100001
40,000101
6,011000
55,111011
61,101111
22,011010
27,110110
20,001010
31,111110
15,111100
10,010100
4,001000
54,011011
14,011100
9,100100
29,101110
47,111101
56,000111
3,110000
46,011101
1,100000
38,011001
3,110000
27,110110
6,011000
3,110000
17,100010
44,001101
16,000010
42,010101
1,100000
37,101001
35,110001
61,101111
34,010001
11,110100
13,101100
61,101111
13,101100
11,110100
45,101101
40,000101
35,110001
46,011101
45,101101
58,010111
47,111101
16,000010
52,001011
60,001111
2,010000
35,110001
23,111010
30,011110
51,110011
21,101010
1,100000
48,000011
41,100101
10,010100
27,110110
3,110000
22,011010
6,011000
11,110100
1,100000
9,100100
10,010100
35,110001
16,000010
62,011111
6,011000
11,110100
33,100001
55,111011
17,100010
35,110001
61,101111
44,001101
47,111101
4,001000
14,011100
13,101100
0,000000
9,100100
0,000000
57,100111
1,100000
20,001010
40,000101
52,001011
50,010011
44,001101
32,000001
54,011011
53,101011
28,001110
44,001101
40,000101
23,111010
58,010111
49,100011
11,110100
9,100100
36,001001
3,110000
57,100111
45,101101
16,000010
41,100101
32,000001
3,110000
61,101111
43,110101
7,111000
61,101111
27,110110
24,000110
45,101101
46,011101
41,100101
14,011100
2,010000
40,000101
51,110011
44,001101
58,010111
38,011001
3,110000
40,000101
2,010000
8,000100
3,110000
18,010010
4,001000
44,001101
8,000100
35,110001
16,000010
11,110100
57,100111
16,000010
42,010101
48,000011
5,101000
43,110101
0,000000
43,110101
11,110100
6,011000
30,011110
47,111101
44,001101
5,101000
31,111110
48,000011
27,110110
59,110111
25,100110
6,011000
0,000000
34,010001
46,011101
18,010010
37,101001
25,100110
0,000000
4,001000
14,011100
30,011110
46,011101
55,111011
0,000000
57,100111
31,111110
59,110111
52,001011
60,001111
3,110000
40,000101
7,111000
33,100001
30,011110
52,001011
21,101010
18,010010
14,011100
0,000000
43,110101
54,011011
61,101111
62,011111
0,000000
30,011110
20,001010
15,111100
26,010110
43,110101
56,000111
46,011101
27,110110
55,111011
53,101011
62,011111
8,000100
55,111011
49,100011
25,100110
18,010010
61,101111
25,100110
40,000101
61,101111
42,010101
0,000000
8,000100
4,001000
57,100111
18,010010
